,DeckIdx,CardIdx,Count
1662,58,44,2
1663,58,145,1
1664,58,17,4
1665,58,21,1
1666,58,73,2
1667,58,287,2
1668,58,288,3
1669,58,191,2
1670,58,263,1
1671,58,28,2
1672,58,67,2
1673,59,1,5
1674,59,3,3
1675,59,4,4
1676,59,5,4
1677,59,6,4
1678,59,7,1
1679,59,8,2
1680,59,9,4
1681,59,10,4
1682,59,11,4
1683,59,88,2
1684,59,12,4
1685,59,14,4
1686,59,15,1
1687,59,16,4
1688,59,17,4
1689,59,18,2
1690,59,19,4
1691,59,22,2
1692,59,8,1
1693,59,90,1
1694,59,25,2
1695,59,26,2
1696,59,219,1
1697,59,27,2
1698,59,28,2
1699,59,44,1
1700,59,229,1
1701,60,110,1
1702,60,0,2
1703,60,111,2
1704,60,112,4
1705,60,113,2
1706,60,1,2
1707,60,2,3
1708,60,34,3
1709,60,6,2
1710,60,164,1
1711,60,165,2
1712,60,7,1
1713,60,117,1
1714,60,119,4
1715,60,289,2
1716,60,67,1
1717,60,279,2
1718,60,12,3
1719,60,70,4
1720,60,73,2
1721,60,280,4
1722,60,26,3
1723,60,28,1
1724,60,44,2
1725,60,145,2
1726,60,17,4
1727,60,50,2
1728,60,73,1
1729,60,81,1
1730,60,13,1
1731,60,248,2
1732,60,288,2
1733,60,191,2
1734,60,219,1
1735,60,27,1
1736,60,67,2
1737,61,1,8
1738,61,3,3
1739,61,4,4
1740,61,5,4
1741,61,6,4
1742,61,86,4
1743,61,290,4
1744,61,40,1
1745,61,11,4
1746,61,12,1
1747,61,90,1
1748,61,291,1
1749,61,198,1
1750,61,292,2
1751,61,26,2
1752,61,44,1
1753,61,293,4
1754,61,229,3
1755,61,89,3
1756,61,243,3
1757,61,19,2
1758,61,20,1
1759,61,50,2
1760,61,51,1
1761,61,198,1
1762,61,191,2
1763,61,25,2
1764,61,28,1
1765,61,145,1
1766,61,19,2
1767,61,229,1
1768,61,40,1
1769,62,0,3
1770,62,129,4
1771,62,294,1
1772,62,1,1
1773,62,295,1
1774,62,296,1
1775,62,297,4
1776,62,5,2
1777,62,34,4
1778,62,6,4
1779,62,298,4
1780,62,64,3
1781,62,299,4
1782,62,300,4
1783,62,194,2
1784,62,289,4
1785,62,67,4
1786,62,88,1
1787,62,12,4
1788,62,198,1
1789,62,26,2
1790,62,196,2
1791,62,174,1
1792,62,97,2
1793,62,50,2
1794,62,73,1
1795,62,23,2
1796,62,81,1
1797,62,198,1
1798,62,26,1
1799,62,27,1
1800,62,44,1
1801,62,194,1
1802,62,285,1
1803,63,231,1
1804,63,1,6
1805,63,2,2
1806,63,3,1
1807,63,4,4
1808,63,5,4
1809,63,6,4
1810,63,221,4
1811,63,195,4
1812,63,223,4
1813,63,11,4
1814,63,224,4
1815,63,225,4
1816,63,226,1
1817,63,227,2
1818,63,232,4
1819,63,233,4
1820,63,19,3
1821,63,20,2
1822,63,50,2
1823,63,81,2
1824,63,226,2
1825,63,86,1
1826,63,25,2
1827,63,219,2
1828,63,44,1
1829,63,99,1
1830,64,1,5
1831,64,3,2
1832,64,4,4
1833,64,5,4
1834,64,34,2
1835,64,6,4
1836,64,8,2
1837,64,9,4
1838,64,10,4
1839,64,11,4
1840,64,88,1
1841,64,12,4
1842,64,13,1
1843,64,14,4
1844,64,15,2
1845,64,16,4
1846,64,17,4
1847,64,18,1
1848,64,19,4
1849,64,88,1
1850,64,8,2
1851,64,23,2
1852,64,90,1
1853,64,25,2
1854,64,89,1
1855,64,26,2
1856,64,27,2
1857,64,28,2
1858,65,1,6
1859,65,3,2
1860,65,4,4
1861,65,5,4
1862,65,6,4
1863,65,8,4
1864,65,193,4
1865,65,194,4
1866,65,195,3
1867,65,88,1
1868,65,12,4
1869,65,213,2
1870,65,14,4
1871,65,26,1
1872,65,16,4
1873,65,28,1
1874,65,44,3
1875,65,145,1
1876,65,196,4
1877,65,174,1
1878,65,20,2
1879,65,21,1
1880,65,50,1
1881,65,197,2
1882,65,83,1
1883,65,191,1
1884,65,25,2
1885,65,27,2
1886,65,301,2
1887,66,256,4
1888,66,0,4
1889,66,113,6
1890,66,3,4
1891,66,7,4
1892,66,115,4
1893,66,166,1
1894,66,258,4
1895,66,248,1
1896,66,117,1
1897,66,118,4
1898,66,65,1
1899,66,259,4
1900,66,260,2
1901,66,86,4
1902,66,170,4
1903,66,128,1
1904,66,67,1
1905,66,122,1
1906,66,173,4
1907,66,145,1
1908,66,110,1
1909,66,88,1
1910,66,248,1
1911,66,117,1
1912,66,127,1
1913,66,260,1
1914,66,74,1
1915,66,27,1
1916,66,145,2
1917,66,128,1
1918,66,99,1
1919,66,261,2
1920,66,67,1
1921,67,256,4
1922,67,0,4
1923,67,113,6
1924,67,3,3
1925,67,34,2
1926,67,7,3
1927,67,115,4
1928,67,166,1
1929,67,258,4
1930,67,117,1
1931,67,118,4
1932,67,65,1
1933,67,259,3
1934,67,260,4
1935,67,86,4
1936,67,170,4
1937,67,67,1
1938,67,122,2
1939,67,173,4
1940,67,145,1
1941,67,283,1
1942,67,37,1
1943,67,13,3
1944,67,248,1
1945,67,2,2
1946,67,144,2
1947,67,128,1
1948,67,261,2
1949,67,302,1
1950,67,285,1
1951,68,0,3
1952,68,129,4
1953,68,294,1
1954,68,303,2
1955,68,1,1
1956,68,295,1
1957,68,296,1
1958,68,297,2
1959,68,5,3
1960,68,34,2
1961,68,6,4
1962,68,298,4
1963,68,64,4
1964,68,299,4
1965,68,86,1
1966,68,300,4
1967,68,194,3
1968,68,289,4
1969,68,67,4
1970,68,88,2
1971,68,12,3
1972,68,198,1
1973,68,196,2
1974,68,174,1
1975,68,97,2
1976,68,50,2
1977,68,73,1
1978,68,23,2
1979,68,81,1
1980,68,198,1
1981,68,26,1
1982,68,27,2
1983,68,44,1
1984,68,98,1
1985,69,129,1
1986,69,56,4
1987,69,60,4
1988,69,61,10
1989,69,62,2
1990,69,63,4
1991,69,64,4
1992,69,304,3
1993,69,82,2
1994,69,305,1
1995,69,66,4
1996,69,306,1
1997,69,68,2
1998,69,71,2
1999,69,72,2
2000,69,108,1
2001,69,307,2
2002,69,76,4
2003,69,77,1
2004,69,17,4
2005,69,196,2
2006,69,20,1
2007,69,161,1
2008,69,108,2
2009,69,81,2
2010,69,308,2
2011,69,84,2
2012,69,309,1
2013,69,86,2
2014,69,27,1
2015,69,78,1
2016,70,310,4
2017,70,311,4
2018,70,113,4
2019,70,34,4
2020,70,312,4
2021,70,313,4
2022,70,314,1
2023,70,103,2
2024,70,315,1
2025,70,316,4
2026,70,118,4
2027,70,309,2
2028,70,317,1
2029,70,318,1
2030,70,319,4
2031,70,122,4
2032,70,68,4
2033,70,108,3
2034,70,76,1
2035,70,320,4
2036,70,321,1
2037,70,108,1
2038,70,322,3
2039,70,82,2
2040,70,248,3
2041,70,323,3
2042,70,324,2
2043,71,177,3
2044,71,178,3
2045,71,129,2
2046,71,294,1
2047,71,56,4
2048,71,34,2
2049,71,6,3
2050,71,61,1
2051,71,244,1
2052,71,63,4
2053,71,325,2
2054,71,298,4
2055,71,326,2
2056,71,64,4
2057,71,309,3
2058,71,86,4
2059,71,66,4
2060,71,327,1
2061,71,289,1
2062,71,67,2
2063,71,68,1
2064,71,198,4
2065,71,76,3
2066,71,78,2
2067,71,72,1
2068,71,108,2
2069,71,107,2
2070,71,191,2
2071,71,76,1
2072,71,26,1
2073,71,328,1
2074,71,27,2
2075,71,145,2
2076,71,67,1
2077,72,29,2
2078,72,199,4
2079,72,32,7
2080,72,200,4
2081,72,201,4
2082,72,236,3
2083,72,238,4
2084,72,239,4
2085,72,205,4
2086,72,329,1
2087,72,240,3
2088,72,241,4
2089,72,242,4
2090,72,12,4
2091,72,48,4
2092,72,243,4
2093,72,49,4
2094,72,272,1
2095,72,46,1
2096,72,42,2
2097,72,52,1
2098,72,53,4
2099,72,255,1
2100,72,27,1
2101,73,29,2
2102,73,199,4
2103,73,3,1
2104,73,32,6
2105,73,200,4
2106,73,201,4
2107,73,236,3
2108,73,272,1
2109,73,238,4
2110,73,239,4
2111,73,205,4
2112,73,240,3
2113,73,241,4
2114,73,242,4
2115,73,12,4
2116,73,48,4
2117,73,243,4
2118,73,49,4
2119,73,46,1
2120,73,42,3
2121,73,154,1
2122,73,52,2
2123,73,53,3
2124,73,26,1
2125,74,231,2
2126,74,1,6
2127,74,2,2
2128,74,4,4
2129,74,5,4
2130,74,6,4
2131,74,221,4
2132,74,195,4
2133,74,223,4
2134,74,12,1
2135,74,224,4
2136,74,225,4
2137,74,226,2
2138,74,227,3
2139,74,28,1
2140,74,44,1
2141,74,54,2
2142,74,232,4
2143,74,233,4
2144,74,50,1
2145,74,83,2
2146,74,86,3
2147,74,25,1
2148,74,26,2
2149,74,219,2
2150,74,27,3
2151,74,28,1
2152,75,0,3
2153,75,129,4
2154,75,294,1
2155,75,1,1
2156,75,295,1
2157,75,296,1
2158,75,297,4
2159,75,5,2
2160,75,34,3
2161,75,6,4
2162,75,298,4
2163,75,64,4
2164,75,330,1
2165,75,299,4
2166,75,300,2
2167,75,194,3
2168,75,289,4
2169,75,67,4
2170,75,331,1
2171,75,88,2
2172,75,12,1
2173,75,198,2
2174,75,332,2
2175,75,196,2
2176,75,97,1
2177,75,12,1
2178,75,50,2
2179,75,330,1
2180,75,81,1
2181,75,144,2
2182,75,191,2
2183,75,26,2
2184,75,44,1
2185,75,145,1
2186,75,98,1
2187,76,29,2
2188,76,30,4
2189,76,31,4
2190,76,1,2
2191,76,3,2
2192,76,32,5
2193,76,33,2
2194,76,34,4
2195,76,35,3
2196,76,36,4
2197,76,37,2
2198,76,333,3
2199,76,38,4
2200,76,39,4
2201,76,40,1
2202,76,41,2
2203,76,42,1
2204,76,43,1
2205,76,44,2
2206,76,45,1
2207,76,47,4
2208,76,48,3
2209,76,20,2
2210,76,41,2
2211,76,97,1
2212,76,50,1
2213,76,42,1
2214,76,52,1
2215,76,53,1
2216,76,48,1
2217,76,27,2
2218,76,98,1
2219,76,55,2
2220,77,110,2
2221,77,113,6
2222,77,2,3
2223,77,334,2
2224,77,164,4
2225,77,165,4
2226,77,335,2
2227,77,336,2
2228,77,183,4
2229,77,248,4
2230,77,337,4
2231,77,338,2
2232,77,207,2
2233,77,339,4
2234,77,340,2
2235,77,341,3
2236,77,12,2
2237,77,247,1
2238,77,342,2
2239,77,343,2
2240,77,344,3
2241,77,345,2
2242,77,346,1
2243,77,260,2
2244,77,74,1
2245,77,191,2
2246,77,26,2
2247,77,27,2
2248,77,301,2
2249,77,347,1
2250,78,231,1
2251,78,1,6
2252,78,2,2
2253,78,3,1
2254,78,4,4
2255,78,5,4
2256,78,6,4
2257,78,221,4
2258,78,195,4
2259,78,223,4
2260,78,11,4
2261,78,224,4
2262,78,225,4
2263,78,226,1
2264,78,227,2
2265,78,232,4
2266,78,233,4
2267,78,19,3
2268,78,20,1
2269,78,21,1
2270,78,50,2
2271,78,81,1
2272,78,86,2
2273,78,25,2
2274,78,26,2
2275,78,219,1
2276,78,27,2
2277,78,99,1
2278,79,0,1
2279,79,1,5
2280,79,3,3
2281,79,4,4
2282,79,5,4
2283,79,6,4
2284,79,22,2
2285,79,9,4
2286,79,193,1
2287,79,10,4
2288,79,11,4
2289,79,12,4
2290,79,13,2
2291,79,14,4
2292,79,15,1
2293,79,16,4
2294,79,17,3
2295,79,18,2
2296,79,19,4
2297,79,20,2
2298,79,88,1
2299,79,22,2
2300,79,8,2
2301,79,226,1
2302,79,25,2
2303,79,27,2
2304,79,28,1
2305,79,229,1
2306,79,18,1
2307,80,0,1
2308,80,1,5
2309,80,3,3
2310,80,4,4
2311,80,5,4
2312,80,6,4
2313,80,22,2
2314,80,9,4
2315,80,193,1
2316,80,10,4
2317,80,11,4
2318,80,12,4
2319,80,13,2
2320,80,14,4
2321,80,15,1
2322,80,16,4
2323,80,17,3
2324,80,18,2
2325,80,19,4
2326,80,20,2
2327,80,88,1
2328,80,22,2
2329,80,8,2
2330,80,226,1
2331,80,25,2
2332,80,27,2
2333,80,28,1
2334,80,229,1
2335,80,18,1
2336,81,110,3
2337,81,111,3
2338,81,112,4
2339,81,113,13
2340,81,114,2
2341,81,115,4
2342,81,274,1
2343,81,116,4
2344,81,248,2
2345,81,117,1
2346,81,118,4
2347,81,119,3
2348,81,121,4
2349,81,122,2
2350,81,123,3
2351,81,124,4
2352,81,125,3
2353,81,127,3
2354,81,120,2
2355,81,228,2
2356,81,74,2
2357,81,263,1
2358,81,27,3
2359,81,99,2
2360,82,110,3
2361,82,111,4
2362,82,112,4
2363,82,113,13
2364,82,114,2
2365,82,115,4
2366,82,116,4
2367,82,117,2
2368,82,118,4
2369,82,119,4
2370,82,121,4
2371,82,249,2
2372,82,122,2
2373,82,124,4
2374,82,127,2
2375,82,125,2
2376,82,248,1
2377,82,127,2
2378,82,120,4
2379,82,74,2
2380,82,125,2
2381,82,27,1
2382,82,128,1
2383,82,99,2
2384,83,110,3
2385,83,92,1
2386,83,111,4
2387,83,112,4
2388,83,113,13
2389,83,114,1
2390,83,115,4
2391,83,271,1
2392,83,116,4
2393,83,117,2
2394,83,118,4
2395,83,119,3
2396,83,120,2
2397,83,121,4
2398,83,249,1
2399,83,122,2
2400,83,124,4
2401,83,125,3
2402,83,248,1
2403,83,127,4
2404,83,120,2
2405,83,228,1
2406,83,74,2
2407,83,27,2
2408,83,128,1
2409,83,99,2
2410,84,29,3
2411,84,32,18
2412,84,236,2
2413,84,272,1
2414,84,237,1
2415,84,238,4
2416,84,239,4
2417,84,329,1
2418,84,240,3
2419,84,241,4
2420,84,242,4
2421,84,348,1
2422,84,39,2
2423,84,349,1
2424,84,42,2
2425,84,281,1
2426,84,48,4
2427,84,243,4
2428,84,36,1
2429,84,49,4
2430,84,350,1
2431,84,52,2
2432,84,53,3
2433,84,255,1
2434,84,351,2
2435,84,281,1
2436,85,110,3
2437,85,111,4
2438,85,112,4
2439,85,113,14
2440,85,114,1
2441,85,115,4
2442,85,116,4
2443,85,117,2
2444,85,118,4
2445,85,119,4
2446,85,121,4
2447,85,249,2
2448,85,122,2
2449,85,124,4
2450,85,125,4
2451,85,248,1
2452,85,127,4
2453,85,120,4
2454,85,74,2
2455,85,27,1
2456,85,128,1
2457,85,99,2
2458,86,110,2
2459,86,111,4
2460,86,112,4
2461,86,113,14
2462,86,115,4
2463,86,274,4
2464,86,118,4
2465,86,275,4
2466,86,276,2
2467,86,120,3
2468,86,121,4
2469,86,278,4
2470,86,124,4
2471,86,346,3
2472,86,117,2
2473,86,146,4
2474,86,127,1
2475,86,276,1
2476,86,74,2
2477,86,27,2
2478,86,128,2
2479,86,277,1
2480,87,1,8
2481,87,4,4
2482,87,5,4
2483,87,6,4
2484,87,8,4
2485,87,193,4
2486,87,194,4
2487,87,195,2
2488,87,88,1
2489,87,12,4
2490,87,213,1
2491,87,13,1
2492,87,14,4
2493,87,26,1
2494,87,16,4
2495,87,28,2
2496,87,44,3
2497,87,54,1
2498,87,196,4
2499,87,174,1
2500,87,20,2
2501,87,50,2
2502,87,23,2
2503,87,81,1
2504,87,197,2
2505,87,27,2
2506,87,145,1
2507,87,91,2
2508,88,129,3
2509,88,199,4
2510,88,264,4
2511,88,2,4
2512,88,3,1
2513,88,200,4
2514,88,201,4
2515,88,49,4
2516,88,175,2
2517,88,265,4
2518,88,239,4
2519,88,205,4
2520,88,266,4
2521,88,270,3
2522,88,39,4
2523,88,12,4
2524,88,42,3
2525,88,162,4
2526,88,47,2
2527,88,191,2
2528,88,52,3
2529,88,53,3
2530,88,212,1
2531,89,1,5
2532,89,3,3
2533,89,4,4
2534,89,5,4
2535,89,6,4
2536,89,7,1
2537,89,8,2
2538,89,9,4
2539,89,10,4
2540,89,11,4
2541,89,12,4
2542,89,13,2
2543,89,14,4
2544,89,26,1
2545,89,16,4
2546,89,17,4
2547,89,18,1
2548,89,89,1
2549,89,19,4
2550,89,21,2
2551,89,8,2
2552,89,23,2
2553,89,90,1
2554,89,25,2
2555,89,89,1
2556,89,26,1
2557,89,27,2
2558,89,28,2
2559,90,110,3
2560,90,111,3
2561,90,112,4
2562,90,113,14
2563,90,114,2
2564,90,115,4
2565,90,116,4
2566,90,117,2
2567,90,118,4
2568,90,119,3
2569,90,120,2
2570,90,121,4
2571,90,249,2
2572,90,122,2
2573,90,124,4
2574,90,125,3
2575,90,248,2
2576,90,127,4
2577,90,120,2
2578,90,228,2
2579,90,74,1
2580,90,220,1
2581,90,128,1
2582,90,99,2
2583,91,29,4
2584,91,32,16
2585,91,100,1
2586,91,236,3
2587,91,272,1
2588,91,237,2
2589,91,238,4
2590,91,239,4
2591,91,240,3
2592,91,241,4
2593,91,242,4
2594,91,39,2
2595,91,42,4
2596,91,48,4
2597,91,243,4
2598,91,41,1
2599,91,49,4
2600,91,273,1
2601,91,52,2
2602,91,53,3
2603,91,255,2
2604,91,351,2
2605,92,0,4
2606,92,113,1
2607,92,31,1
2608,92,130,4
2609,92,3,4
2610,92,34,4
2611,92,131,4
2612,92,115,4
2613,92,257,2
2614,92,166,1
2615,92,258,4
2616,92,248,1
2617,92,118,4
2618,92,259,3
2619,92,260,2
2620,92,86,4
2621,92,170,4
2622,92,173,4
2623,92,127,1
2624,92,48,3
2625,92,261,1
2626,92,97,1
2627,92,50,1
2628,92,352,1
2629,92,176,1
2630,92,144,2
2631,92,53,2
2632,92,241,3
2633,92,27,1
2634,92,145,2
2635,92,261,1
2636,93,29,4
2637,93,32,17
2638,93,234,1
2639,93,235,1
2640,93,236,4
2641,93,237,1
2642,93,238,4
2643,93,239,4
2644,93,240,3
2645,93,241,4
2646,93,242,4
2647,93,39,1
2648,93,42,4
2649,93,48,4
2650,93,243,4
2651,93,49,4
2652,93,46,1
2653,93,154,1
2654,93,52,2
2655,93,53,4
2656,93,255,3
2657,94,294,1
2658,94,1,5
2659,94,3,3
2660,94,4,4
2661,94,5,4
2662,94,6,4
2663,94,9,4
2664,94,86,2
2665,94,10,4
2666,94,11,4
2667,94,12,4
2668,94,13,2
2669,94,14,4
2670,94,16,4
2671,94,17,2
2672,94,229,2
2673,94,18,1
2674,94,89,2
2675,94,19,4
2676,94,20,1
2677,94,21,1
2678,94,8,2
2679,94,23,2
2680,94,25,2
2681,94,27,3
2682,94,28,2
2683,94,44,2
2684,95,110,3
2685,95,111,4
2686,95,112,4
2687,95,113,14
2688,95,114,1
2689,95,115,4
2690,95,116,4
2691,95,117,2
2692,95,118,4
2693,95,119,4
2694,95,121,4
2695,95,122,1
2696,95,247,1
2697,95,147,1
2698,95,124,4
2699,95,127,2
2700,95,125,3
2701,95,248,1
2702,95,127,2
2703,95,120,4
2704,95,74,2
2705,95,220,1
2706,95,27,2
2707,95,128,2
2708,95,99,1
2709,96,231,2
2710,96,1,6
2711,96,2,2
2712,96,4,4
2713,96,5,4
2714,96,6,4
2715,96,221,4
2716,96,40,1
2717,96,195,4
2718,96,223,4
2719,96,12,1
2720,96,224,4
2721,96,225,4
2722,96,13,1
2723,96,226,1
2724,96,227,2
2725,96,28,1
2726,96,44,1
2727,96,54,2
2728,96,232,4
2729,96,233,4
2730,96,20,2
2731,96,50,1
2732,96,81,1
2733,96,24,1
2734,96,83,1
2735,96,191,1
2736,96,86,1
2737,96,25,2
2738,96,26,2
2739,96,27,1
2740,96,44,1
2741,96,40,1
2742,97,110,3
2743,97,111,4
2744,97,112,4
2745,97,113,13
2746,97,114,2
2747,97,115,4
2748,97,116,4
2749,97,117,2
2750,97,118,4
2751,97,119,4
2752,97,120,2
2753,97,121,4
2754,97,122,2
2755,97,124,4
2756,97,125,4
2757,97,248,1
2758,97,127,4
2759,97,120,2
2760,97,228,1
2761,97,74,2
2762,97,27,1
2763,97,128,1
2764,97,353,1
2765,97,99,2
2766,98,110,3
2767,98,111,4
2768,98,112,4
2769,98,113,14
2770,98,114,1
2771,98,115,4
2772,98,116,4
2773,98,117,1
2774,98,118,4
2775,98,119,4
2776,98,121,4
2777,98,128,1
2778,98,122,2
2779,98,147,1
2780,98,124,4
2781,98,127,2
2782,98,125,3
2783,98,24,1
2784,98,248,1
2785,98,127,2
2786,98,120,4
2787,98,74,1
2788,98,250,1
2789,98,220,1
2790,98,128,1
2791,98,353,1
2792,98,99,2
2793,99,256,2
2794,99,0,4
2795,99,113,1
2796,99,130,4
2797,99,3,2
2798,99,34,4
2799,99,131,4
2800,99,7,1
2801,99,115,4
2802,99,257,1
2803,99,166,1
2804,99,258,4
2805,99,118,4
2806,99,259,3
2807,99,260,2
2808,99,86,4
2809,99,170,4
2810,99,88,1
2811,99,173,4
2812,99,127,1
2813,99,48,4
2814,99,27,1
2815,99,97,1
2816,99,50,1
2817,99,352,1
2818,99,248,1
2819,99,117,1
2820,99,127,1
2821,99,144,2
2822,99,53,2
2823,99,241,1
2824,99,145,2
2825,99,67,2
2826,100,231,2
2827,100,1,6
2828,100,2,2
2829,100,4,4
2830,100,5,4
2831,100,6,4
2832,100,221,4
2833,100,195,4
2834,100,223,4
2835,100,12,1
2836,100,224,4
2837,100,225,4
2838,100,226,2
2839,100,227,3
2840,100,28,1
2841,100,44,1
2842,100,54,2
2843,100,232,4
2844,100,233,4
2845,100,20,1
2846,100,21,1
2847,100,50,1
2848,100,81,1
2849,100,24,2
2850,100,83,1
2851,100,86,2
2852,100,25,1
2853,100,26,1
2854,100,28,1
2855,100,44,1
2856,100,40,2
2857,101,231,2
2858,101,1,5
2859,101,2,2
2860,101,3,1
2861,101,4,4
2862,101,5,4
2863,101,6,4
2864,101,221,4
2865,101,195,4
2866,101,223,4
2867,101,11,3
2868,101,12,1
2869,101,224,4
2870,101,225,4
2871,101,226,1
2872,101,227,3
2873,101,232,4
2874,101,233,4
2875,101,25,2
2876,101,20,2
2877,101,21,1
2878,101,12,1
2879,101,50,1
2880,101,81,1
2881,101,226,1
2882,101,26,1
2883,101,27,1
2884,101,28,2
2885,101,44,1
2886,101,54,1
2887,101,40,2
2888,102,1,4
2889,102,3,3
2890,102,4,4
2891,102,5,4
2892,102,6,4
2893,102,7,2
2894,102,22,3
2895,102,9,4
2896,102,10,4
2897,102,11,4
2898,102,12,3
2899,102,14,4
2900,102,15,2
2901,102,16,4
2902,102,17,4
2903,102,229,2
2904,102,18,1
2905,102,19,4
2906,102,21,2
2907,102,23,2
2908,102,90,2
2909,102,86,2
2910,102,25,1
2911,102,89,1
2912,102,26,2
2913,102,27,1
2914,102,28,2
2915,103,1,6
2916,103,3,3
2917,103,4,4
2918,103,5,4
2919,103,6,4
2920,103,8,2
2921,103,9,4
2922,103,10,4
2923,103,174,1
2924,103,11,4
2925,103,88,1
2926,103,12,3
2927,103,14,4
2928,103,15,1
2929,103,16,4
2930,103,17,4
2931,103,229,1
2932,103,230,1
2933,103,18,1
2934,103,19,4
2935,103,20,1
2936,103,21,1
2937,103,90,1
2938,103,24,1
2939,103,191,1
2940,103,86,1
2941,103,25,2
2942,103,89,1
2943,103,219,1
2944,103,27,2
2945,103,28,1
2946,103,44,1
2947,103,229,1
2948,104,1,6
2949,104,3,2
2950,104,4,4
2951,104,5,4
2952,104,6,4
2953,104,7,1
2954,104,8,3
2955,104,9,3
2956,104,10,4
2957,104,11,4
2958,104,88,1
2959,104,12,4
2960,104,13,1
2961,104,226,1
2962,104,14,4
2963,104,16,4
2964,104,17,4
2965,104,18,1
2966,104,89,1
2967,104,19,4
2968,104,20,1
2969,104,21,1
2970,104,90,2
2971,104,191,1
2972,104,25,2
2973,104,26,1
2974,104,219,1
2975,104,27,2
2976,104,28,1
2977,104,44,1
2978,104,229,2
2979,105,1,6
2980,105,3,3
2981,105,4,4
2982,105,5,4
2983,105,6,4
2984,105,8,3
2985,105,9,4
2986,105,10,4
2987,105,11,4
2988,105,88,1
2989,105,12,4
2990,105,13,2
2991,105,14,4
2992,105,16,4
2993,105,17,4
2994,105,18,1
2995,105,19,4
2996,105,20,1
2997,105,22,2
2998,105,226,1
2999,105,25,2
3000,105,89,1
3001,105,26,1
3002,105,27,3
3003,105,28,2
3004,105,44,1
3005,105,229,1
3006,106,1,5
3007,106,3,3
3008,106,4,4
3009,106,5,4
3010,106,6,4
3011,106,7,1
3012,106,8,3
3013,106,9,3
3014,106,10,4
3015,106,11,4
3016,106,88,1
3017,106,12,4
3018,106,13,1
3019,106,14,4
3020,106,26,1
3021,106,16,4
3022,106,17,4
3023,106,18,1
3024,106,89,1
3025,106,19,4
3026,106,21,1
3027,106,23,1
3028,106,90,2
3029,106,25,2
3030,106,89,1
3031,106,26,1
3032,106,219,1
3033,106,27,2
3034,106,28,2
3035,106,229,1
3036,106,214,1
3037,107,110,3
3038,107,111,4
3039,107,112,4
3040,107,113,14
3041,107,114,1
3042,107,115,4
3043,107,116,4
3044,107,248,2
3045,107,117,1
3046,107,118,4
3047,107,119,4
3048,107,121,4
3049,107,122,1
3050,107,247,2
3051,107,124,4
3052,107,125,4
3053,107,127,3
3054,107,120,4
3055,107,228,2
3056,107,74,2
3057,107,354,1
3058,107,27,1
3059,107,128,2
3060,108,199,4
3061,108,2,8
3062,108,3,2
3063,108,200,4
3064,108,201,4
3065,108,235,1
3066,108,355,4
3067,108,356,2
3068,108,204,4
3069,108,357,2
3070,108,205,3
3071,108,10,4
3072,108,208,4
3073,108,12,4
3074,108,280,2
3075,108,209,4
3076,108,358,4
3077,108,359,2
3078,108,162,1
3079,108,205,1
3080,108,53,2
3081,108,48,2
3082,108,26,2
3083,108,281,1
3084,108,301,3
3085,108,360,1
3086,109,56,4
3087,109,1,3
3088,109,3,4
3089,109,100,3
3090,109,34,2
3091,109,61,5
3092,109,63,4
3093,109,102,2
3094,109,103,4
3095,109,361,4
3096,109,37,4
3097,109,38,4
3098,109,85,1
3099,109,55,3
3100,109,68,2
3101,109,76,4
3102,109,77,2
3103,109,28,1
3104,109,107,4
3105,109,20,2
3106,109,71,2
3107,109,50,2
3108,109,108,2
3109,109,83,1
3110,109,85,1
3111,109,27,1
3112,109,78,2
3113,109,98,1
3114,109,40,1
3115,110,231,1
3116,110,1,6
3117,110,2,2
3118,110,3,1
3119,110,4,4
3120,110,5,4
3121,110,6,4
3122,110,221,4
3123,110,195,4
3124,110,223,4
3125,110,11,1
3126,110,12,1
3127,110,224,4
3128,110,225,4
3129,110,226,2
3130,110,227,3
3131,110,28,1
3132,110,44,1
3133,110,54,1
3134,110,232,4
3135,110,233,4
3136,110,174,1
3137,110,20,2
3138,110,50,1
3139,110,81,2
3140,110,25,2
3141,110,26,1
3142,110,219,1
3143,110,27,1
3144,110,44,1
3145,110,99,1
3146,110,40,2
3147,111,231,2
3148,111,1,6
3149,111,2,2
3150,111,4,4
3151,111,5,4
3152,111,6,4
3153,111,221,4
3154,111,195,4
3155,111,223,4
3156,111,224,4
3157,111,225,4
3158,111,226,2
3159,111,227,3
3160,111,28,1
3161,111,44,1
3162,111,54,2
3163,111,332,1
3164,111,232,4
3165,111,233,4
3166,111,174,1
3167,111,20,1
3168,111,21,2
3169,111,50,1
3170,111,81,2
3171,111,83,1
3172,111,86,2
3173,111,25,1
3174,111,27,2
3175,111,40,2
3176,112,231,1
3177,112,1,6
3178,112,2,2
3179,112,3,1
3180,112,4,4
3181,112,5,4
3182,112,6,4
3183,112,221,4
3184,112,195,3
3185,112,223,4
3186,112,11,4
3187,112,224,4
3188,112,225,4
3189,112,226,1
3190,112,227,3
3191,112,232,4
3192,112,233,4
3193,112,19,3
3194,112,20,2
3195,112,50,1
3196,112,81,2
3197,112,24,2
3198,112,83,1
3199,112,25,2
3200,112,26,1
3201,112,99,2
3202,112,40,2
3203,113,0,1
3204,113,1,6
3205,113,3,2
3206,113,4,4
3207,113,5,4
3208,113,6,4
3209,113,8,2
3210,113,9,3
3211,113,10,4
3212,113,11,4
3213,113,88,2
3214,113,12,4
